互联网娱乐,#genre#
广东公共,http://www.kitcc.cn:8888/udp/239.77.0.225:5146#http://www.superkit.cn:8888/udp/239.77.0.225:5146#http://218.17.216.102:9901/tsfile/live/1003_1.m3u8#http://mzwh4455.qicp.vip:280/hls/29/index.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://119.125.134.190:9901/tsfile/live/1010_1.m3u8#http://120.236.17.34:808/hls/251/index.m3u8#http://120.236.17.36:808/hls/251/index.m3u8#http://9.zhxinda.xyz/gdtv.php?pk=1185#http://mmitv.top/pltv/itouchtv.php?id=gdgg&pk=1185#http://fangsong.live/hls/itouchtv.php?id=gdgg#http://59.32.98.205:9901/tsfile/live/1003_1.m3u8#http://59.32.98.50:9901/tsfile/live/1003_1.m3u8#http://fyld.eatuo.com:9901/tsfile/live/1011_1.m3u8#http://few.tv888.top:9901/tsfile/live/1010_1.m3u8#http://few.eatuo.com:9901/tsfile/live/1010_1.m3u8#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel45/index.m3u8#http://121.51.120.249/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel45/index.m3u8#http://app.nettv.vip/hls/itouch.php?id=1185#http://www.nettvpro.live/hls/itouch.php?id=1185#http://61.143.45.150:9901/tsfile/live/1000_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://183.63.15.42:9901/tsfile/live/1005_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://59.32.98.205:9901/tsfile/live/1010_1.m3u8#http://www.fdkj.net:9901/tsfile/live/1007_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://163.177.124.47:9901/tsfile/live/1013_1.m3u8#http://gd.jilu8.cn/1003_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://183.54.245.83:9090/hls/4/index.m3u8#http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdgg#http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=gdgg#http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=gdgg#http://ikands.xyz/tv/gdtv?id=1185&tv_time=1651029819#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://113.65.6.109:8099/hls/4/index.m3u8#http://120.237.252.67:8800/hls/4/index.m3u8#http://gmxw.7766.org:808/hls/3/index.m3u8#http://120.84.96.226:808/hls/148/index.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://116.11.140.136:8181/tsfile/live/1024_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://112.74.200.9:88/tv000000/m3u8.php?/iTouchTV/1185#http://hongyanqiang.top/chudian.php?id=gdgg#http://udpxy.hblianong.com:4022/udp/239.77.0.225:5146#http://py.fatcat.icu:8880/hls/4/index.m3u8#http://113.105.4.154:8880/hls/4/index.m3u8
广东新闻,http://www.kitcc.cn:8888/udp/239.77.0.173:5146#http://www.superkit.cn:8888/udp/239.77.0.173:5146#http://120.236.17.34:808/hls/250/index.m3u8#http://120.236.17.36:808/hls/250/index.m3u8#http://mzwh4455.qicp.vip:280/hls/25/index.m3u8#http://mmitv.top/pltv/itouchtv.php?id=gdxw&pk=1186#http://9.zhxinda.xyz/gdtv.php?pk=1186#http://app.nettv.vip/hls/itouch.php?id=1186#http://www.nettvpro.live/hls/itouch.php?id=1186#http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdxw#http://119.125.134.205:9901/tsfile/live/1009_1.m3u8#http://59.32.98.50:9901/tsfile/live/1002_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://119.125.134.234:9901/tsfile/live/1009_1.m3u8#http://few.tv888.top:9901/tsfile/live/1009_1.m3u8#http://59.32.97.220:9901/tsfile/live/1009_1.m3u8#http://fangsong.live/hls/itouchtv.php?id=gdxw#http://183.63.15.42:9901/tsfile/live/1004_1.m3u8#http://183.54.245.182:9090/hls/3/index.m3u8#http://gmxw.7766.org:808/hls/2/index.m3u8#http://183.63.15.42:9901/tsfile/live/1004_1.m3u8#http://61.143.45.150:9901/tsfile/live/0019_1.m3u8#http://fyld.eatuo.com:9901/tsfile/live/1010_1.m3u8#http://163.177.124.249:9901/tsfile/live/1012_1.m3u8#http://www.fdkj.net:9901/tsfile/live/1003_1.m3u8#http://120.237.252.67:8800/hls/3/index.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://120.84.96.226:808/hls/124/index.m3u8#http://112.74.200.9:88/tv000000/m3u8.php?/iTouchTV/1186#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://116.11.140.161:8181/tsfile/live/1023_1.m3u8#http://udpxy.hblianong.com:4022/udp/239.77.0.173:5146#http://py.fatcat.icu:8880/hls/3/index.m3u8
大湾区卫视,http://www.kitcc.cn:8888/udp/239.77.0.215:5146#http://www.superkit.cn:8888/udp/239.77.0.215:5146#http://mzwh4455.qicp.vip:280/hls/31/index.m3u8#http://120.236.17.34:808/hls/36/index.m3u8#http://120.236.17.36:808/hls/36/index.m3u8#http://218.17.216.102:9901/tsfile/live/1007_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://119.125.134.234:9901/tsfile/live/1014_1.m3u8#http://9.zhxinda.xyz/gdtv.php?pk=1197#http://mmitv.top/pltv/itouchtv.php?id=nfws&pk=1197#http://www.nettvpro.live/hls/itouch.php?id=1197#http://fangsong.live/hls/itouchtv.php?id=nfws#http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=nfws#http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=nfws#http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=nfws#http://119.125.104.132:9901/tsfile/live/1073_1.m3u8#http://119.125.134.205:9901/tsfile/live/1014_1.m3u8#http://59.32.98.50:9901/tsfile/live/1004_1.m3u8#http://59.32.97.220:9901/tsfile/live/1014_1.m3u8#http://fyld.eatuo.com:9901/tsfile/live/1015_1.m3u8#http://few.tv888.top:9901/tsfile/live/1014_1.m3u8#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel58/index.m3u8#http://121.51.120.249/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel58/index.m3u8#http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001305/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://39.134.24.162/PLTV/88888888/224/3221225871/index.m3u8#http://111.20.33.93/TVOD/88888893/224/3221226218/index.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://183.54.245.182:9090/hls/8/index.m3u8#http://49.7.234.13:808/hls/182/index.m3u8#http://120.237.252.67:8800/hls/8/index.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://120.84.96.226:808/hls/119/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn/1000000002000011619/index.m3u8?channel-id=ystenlive&Contentid=1000000002000011619&livemode=1&stbId=no#http://[2409:8087:5c0b:10:2::77]:6610/000000001000/1000000002000011619/1.m3u8?channel-id=ystenlive&Contentid=1000000002000011619&livemode=1&stbId=0#http://www.fdkj.net:9901/tsfile/live/1010_1.m3u8#http://[2409:8087:5c0b:10:2::87]:6610/000000001000/SD-4000k-576P-nanfangstv/1.m3u8?IASHttpSessionId=OTT#http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000021/main.m3u8?IASHttpSessionId=OTT#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227214/index.m3u8?servicetype=1#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://171.108.239.74:8181/tsfile/live/1003_1.m3u8#http://gxfrg007.8800.org:8282/tsfile/live/1080_1.m3u8#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000304/index.m3u8?IAS#http://udpxy.hblianong.com:4022/udp/239.77.0.215:5146#http://py.fatcat.icu:8880/hls/8/index.m3u8
广东经济,http://www.kitcc.cn:8888/udp/239.77.0.85:5146#http://py.fatcat.icu:8880/hls/7/index.m3u8#http://119.125.134.232:9901/tsfile/live/1006_1.m3u8#http://diygz.f3322.org:9090/hls/71/index.m3u8#http://nsszds.f3322.net:808/hls/66/index.m3u8#http://jyjxy.7766.org:808/hls/139/index.m3u8#http://mmitv.top/pltv/itouchtv.php?id=gdjjkj&pk=1196#http://www.nettvpro.live/hls/itouch.php?id=1196#http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdjjkj#http://fyld.eatuo.com:9901/tsfile/live/1014_1.m3u8#http://hlidakj.f3322.net:9901/tsfile/live/1006_1.m3u8#http://59.32.97.220:9901/tsfile/live/1013_1.m3u8#http://183.63.15.42:9901/tsfile/live/1006_1.m3u8#http://www.fdkj.net:9901/tsfile/live/1008_1.m3u8#http://120.84.96.226:808/hls/118/index.m3u8#http://iptv.tv888.top:9901/tsfile/live/1006_1.m3u8#http://119.125.134.205:9901/tsfile/live/1013_1.m3u8
广州综合,http://www.kitcc.cn:8888/udp/239.253.43.71:5146#http://120.236.17.34:808/hls/38/index.m3u8#http://mmitv.top/pltv/gztv.php?id=gzzh#http://live.cooltv.top/tv/guangzhou.php?id=gzzh#http://112.74.200.9:88/tv000000/m3u8.php?/GZTV/zhonghe#http://www.xdzb.top:889/m3u8.php/GZTV/zhonghe#http://103.213.250.168:889/m3u8.php/GZTV/zhonghe#http://fangsong.live/hls/gsw.php?id=zhonghe#http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh#http://app.nettv.vip/hls/guangzhou.php?id=zhonghe#http://www.nettvpro.live/hls/guangzhou.php?id=zhonghe#http://9.zhxinda.xyz/gz.php?id=zhonghe#http://ye23.win/iptv/gztv.php?id=zhonghe
广州新闻,http://www.kitcc.cn:8888/udp/239.253.43.72:5146#http://120.236.17.34:808/hls/39/index.m3u8#http://py.fatcat.icu:8880/hls/116/index.m3u8#http://9.zhxinda.xyz/gz.php?id=xinwen#http://mmitv.top/pltv/gztv.php?id=gzxw#http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw#http://www.xdzb.top:889/m3u8.php/GZTV/xinwen#http://fangsong.live/hls/gsw.php?id=xinwen#http://lee.szxinlianyun.com:88/tv000000/m3u8.php?/GZTV/xinwen#http://iptv.szxinlianyun.com:88/tv000000/m3u8.php?/GZTV/xinwen#http://xips.szxinlianyun.com:88/tv000000/m3u8.php?/GZTV/xinwen#http://112.74.200.9:88/tv000000/m3u8.php?/GZTV/xinwen#http://ye23.win/iptv/gztv.php?id=xinwen#http://live.cooltv.top/tv/guangzhou.php?id=gzxw#http://app.nettv.vip/hls/guangzhou.php?id=xinwen#http://www.nettvpro.live/hls/guangzhou.php?id=xinwen
CNC新华社,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225694/index.m3u8#http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225694/index.m3u8#http://[2409:8087:3800:20:1000::802]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225694/index.m3u8#http://39.135.138.58:18890/PLTV/88888888/224/3221225694/index.m3u8#rtmp://source07.v.news.cn:1935/live/CNC_CN#http://source07.v.news.cn/live/CNC_CN/playlist.m3u8#http://qk.demo.lifves.com/391351386018890/PLTV/88888888/224/3221225694/index.m3u8
CCTV13新闻50帧,http://111.13.42.231/PLTV/88888888/224/3221226568/1.m3u8#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000516/index.m3u8?IAS#http://[2409:8087:5011:1020::1f]/180000001001/00000001000000000045000000287929/main.m3u8?IASHttpSessionId=OTT#http://[2409:8087:5050:20::3023]/180000001001/00000001000000000045000000287929/main.m3u8?IASHttpSessionId=OTT#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net:843/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8#http://[2409:8087:1070:301:2028::2a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225957/index.m3u8?fmt=ts2hls#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226985/index.m3u8#http://111.20.33.105/TVOD/88888893/224/3221226233/index.m3u8?陕西西安#http://[2409:8087:1070:301:2028::21]:80/wh7f454c46tw4199791580_264523939/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225957/10000100000000060000000000777790_0.smil/01.m3u8?fmt=ts2hls#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-xw_4000.m3u8#http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000067#http://live.aishang.ctlcdn.com/00000110240502_1/encoder/0/playlist.m3u8?CONTENTID=00000110240502_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2o%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://222.79.112.138/live.aishang.ctlcdn.com/00000110240502_1/playlist.m3u8?CONTENTID=00000110240502_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://116.211.159.59/live.aishang.ctlcdn.com/00000110240502_1/playlist.m3u8?CONTENTID=00000110240502_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://61.160.152.222/live.aishang.ctlcdn.com/00000110240502_1/playlist.m3u8?CONTENTID=00000110240502_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://59.56.75.111/live.aishang.ctlcdn.com/00000110240502_1/playlist.m3u8?CONTENTID=00000110240502_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://219.151.47.233/live.aishang.ctlcdn.com/00000110240502_1/playlist.m3u8?CONTENTID=00000110240502_1#http://61.164.158.161/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8#http://61.164.158.154:843/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8#http://121.51.120.18/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8#http://121.51.120.18:843/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8#http://122.228.87.14/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8#http://223.109.33.92/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8#http://[2409:8087:3000:23:0:3::110A]:8112/120000001002/XMTcctvxwhd/1.m3u8
CCTV13新闻,http://tptv.mobaibox.com/PLTV/3/224/3221228324/index.m3u8?Hevc8M#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225748/index.m3u8?fmt=ts2hls?Hevc4M#http://[2409:8087:6a01:1010::31]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225748/1/index.m3u8?fmt=ts2hls?Hevc4M#http://[2409:8087:6a01:1020::c]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225748/1/index.m3u8?fmt=ts2hls?Hevc4M#http://218.204.51.252:9901/tsfile/live/1018_1.m3u8?12M#http://[2409:8087:5c0b:10:2::85]:6610/000000001000/HD-8000k-1080P-cctv13/1.m3u8?IASHttpSessionId=OTT#http://112.25.7.165/gitv_live/G_CCTV-13-HD-265-8M/G_CCTV-13-HD-265-8M.m3u8#http://112.25.7.166/gitv_live/G_CCTV-13-HD-265-8M/G_CCTV-13-HD-265-8M.m3u8#http://112.25.47.24/gitv_live/G_CCTV-13-HQ/G_CCTV-13-HQ.m3u8?p=GITV&area=JS_CMCC_CP#http://js-live-screenshot.gitv.tv/gitv_live/G_CCTV-13-HQ/G_CCTV-13-HQ.m3u8#rtsp://221.203.83.35/PLTV/88888888/224/3221226691/10000100000000060000000006385281_0.smil#http://cdnrrs.gx.chinamobile.com/PLTV/88888888/224/3221225787/index.m3u8#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221225817/index.m3u8#http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225817/index.m3u8?servicetype=1#rtsp://183.251.61.199/PLTV/88888888/224/3221226104/10000100000000060000000002298296_0.smil#http://[2409:8087:5c0b:10:2::87]:6610/000000001000/HD-8000k-1080P-cctv13/1.m3u8?IASHttpSessionId=OTT#http://[2409:8087:4400:20:1:70f:1011:1c]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8#http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=ystenlive&Contentid=1000000002000021303&livemode=1&stbId=10#http://111.32.169.222/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000204603.m3u8#http://180.95.230.94/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2000204603.m3u8
江苏新闻,http://221.226.4.10:9901/tsfile/live/1011_1.m3u8
南京新闻,http://[2409:8087:2001:20:2800:0:df6e:eb14]/ott.mobaibox.com/PLTV/3/224/3221227213/index.m3u8#http://ott.mobaibox.com/TVOD/3/224/3221227213/index.m3u8#http://itstar.top:4000/udp/239.49.1.158:6000#http://www.yiyibest.com:7777/udp/239.49.1.158:6000#http://live.nbs.cn/channels/njtv/xwzh/500k.m3u8
南京溧水新闻,http://live.lsrmw.cn/zhpd/sd/live.m3u8#http://live.lsrmw.cn/zhpd/playlist.m3u8
北京新闻,http://111.13.42.235/PLTV/88888888/224/3221226437/1.m3u8?北京#http://111.13.42.242/PLTV/88888888/224/3221226437/1.m3u8?北京#http://111.62.156.15/pull.brtvcloud.com/brtv8kapptv/brtv8kappxinwen.m3u8#http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s9/index.m3u8#http://beifeng.site:4000/udp/239.3.1.159:8000
北京生活,http://111.13.42.242/PLTV/88888888/224/3221226561/1.m3u8#http://111.13.42.235/PLTV/88888888/224/3221226561/1.m3u8#http://49.7.234.13:808/hls/158/index.m3u8#http://live.cooltv.top/tv/btime.php?id=btvsh#http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s7/index.m3u8#http://111.62.156.15/pull.brtvcloud.com/brtv8kapptv/brtv8kappshenghuo.m3u8
北京财经,http://111.13.42.6/PLTV/88888888/224/3221226560/1.m3u8#http://49.7.234.13:808/hls/157/index.m3u8#http://111.6.126.218:80/hsplay-360.v.btime.com/live_btime/btv_sn_20170706_s5/index.m3u8
上海新闻,http://[2409:8c20:9c71:120::34]/keonline.shanghai.liveplay.qq.com/live/program/live/xwzhhd/4000000/mnf.m3u8#http://d953c45ae944de6f1329edb2802f51f4.v.smtcdns.net/keonline.shanghai.liveplay.qq.com/live/program/live/xwzhhd/4000000/mnf.m3u8#http://aliyun-shbu-live.bestvcdn.com.cn/live/program/live/xwzhhd/4000000/d1.m3u8#http://58.34.204.67:9901/tsfile/live/1015_1.m3u8
上海ICS,http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=10#http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=10#http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000010000030951/index.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=no#http://58.34.204.67:9901/tsfile/live/1019_1.m3u8
上海第一财经,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226966/index.m3u8#http://58.34.204.67:9901/tsfile/live/1018_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://58.34.204.67:9901/tsfile/live/1018_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://223.166.93.250:12999/hls/20/index.m3u8#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226564/index.m3u8#http://58.34.204.67:9901/tsfile/live/1018_1.m3u8#http://223.166.93.250:12999/hls/20/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000010000027146/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=no#http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=10#http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=10
证券,http://[2409:8c02:21c:60::2c]/live.rxip.sc96655.com/live/jz_2000.m3u8
AI财经,http://aitv.nbd.com.cn/live/aitv_live.m3u8#rtmp://xiaobinla.nbd.com.cn/live/nbd-prod
肇庆综合,https://kfs-live.nanyuecloud.com/live/nwezhaoqing1.m3u8?txSecret=8bafc37137941d1fe45f31b2b33a8d18&txTime=63D8797F#http://www.kitcc.cn:8888/udp/239.253.43.1:5146#http://www.nettvpro.live/hls/zhaoqing.php?id=zhpd
肇庆生活,https://kfs-live.nanyuecloud.com/live/nwezhaoqing2.m3u8?txSecret=67969fe564e37a413508527ce0205f72&txTime=63D8797F#http://www.kitcc.cn:8888/udp/239.253.43.2:5146#http://www.nettvpro.live/hls/zhaoqing.php?id=ggpd
广东体育,http://218.17.216.102:9901/tsfile/live/1004_1.m3u8#http://mzwh4455.qicp.vip:280/hls/26/index.m3u8#http://www.kitcc.cn:8888/udp/239.77.0.112:5146#http://nsszds.f3322.net:808/hls/1/index.m3u8#http://jyjxy.7766.org:808/hls/18/index.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://120.84.96.226:808/hls/22/index.m3u8#http://fyld.eatuo.com:9901/tsfile/live/1012_1.m3u8#http://119.91.95.147/hzjd.php?id=1&s=2#http://119.91.95.147/hzjd.php?vid=1&id=1#http://xjayrf.tv888.top:9901/tsfile/live/1014_1.m3u8#http://shazui.8866.org:800/hls/20/index.m3u8#http://radius.8866.org:800/hls/20/index.m3u8#http://iptv.tv888.top:9901/tsfile/live/1004_1.m3u8#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://59.32.97.220:9901/tsfile/live/1080_1.m3u8#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8#http://121.51.42.151/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8#http://121.51.120.249/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8#http://mmitv.top/pltv/itouchtv.php?id=gdty&pk=1184#http://www.nettvpro.live/hls/itouch.php?id=1184#http://gmxw.7766.org:808/hls/109/index.m3u8#http://120.237.252.67:8800/hls/5/index.m3u8#http://py.fatcat.icu:8880/hls/5/index.m3u8
CCTV5@50帧,http://58.34.204.67:9901/tsfile/live/0005_1.m3u8#http://[2409:8087:5011:1020::1f]/180000001001/00000001000000001001000000000053/main.m3u8?IASHttpSessionId=OTT#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226024/1/index.m3u8?fmt=ts2hls#http://222.79.112.138/live.aishang.ctlcdn.com/00000110240246_1/playlist.m3u8?CONTENTID=00000110240246_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://[2409:8087:1070:301:2028::1a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225964/index.m3u8?fmt=ts2hls#http://39.134.32.102:6610/270000001111/1110000305/index.m3u8?IASHttpSessionId=OTT#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/CCTV-5H265_4000.m3u8#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225489/index.m3u8#http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225489/index.m3u8#http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000064#http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000123
